"No.","Time","Source","Destination","Protocol","Length","Info"
"2362","55.603681","fe80::1cb0:f558:ae46:5770","ff02::fb","MDNS","180","Standard query 0x0000 SRV KK�\200\231s MacBook Air._appsvcprepair._tcp.local, ""QM"" question TXT KK�\200\231s MacBook Air._appsvcprepair._tcp.local, ""QM"" question SRV Anurag�\200\231s MacBook Pro._appsvcprepair._tcp.local, ""QM"" question TXT Anurag�\200\231s MacBook Pro._appsvcprepair._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question"
"2363","55.603681","fe80::c81:b413:2b85:9d36","ff02::fb","MDNS","117","Standard query 0x0000 TXT Guru's Mac._companion-link._tcp.local, ""QM"" question"
"2364","55.710895","fe80::1029:82b3:8bf4:7fa7","ff02::fb","MDNS","271","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Guru's Mac._companion-link._tcp.local"
"2365","55.710896","HewlettPacka_c4:84:76","Broadcast","0x8ffd","274","Ethernet II"
"2366","55.711972","HewlettPacka_c4:84:76","Broadcast","0x8ffd","104","Ethernet II"
"2367","55.808740","AdityaInfote_35:9f:5c","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.5"
"2368","55.810514","192.168.1.146","192.168.1.255","UDP","594","61342  >  3490 Len=552"
"2369","55.911298","HewlettPacka_c4:85:44","Broadcast","0x8ffd","223","Ethernet II"
"2370","55.911300","HewlettPacka_c4:85:44","Broadcast","0x8ffd","121","Ethernet II"
"2371","56.023231","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","1443","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR Home Cinema._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 466C1B3E520C@Home Cinema._raop._tcp.local SRV, cache flush 0 0 7000 Home-Cinema.local SRV, cache flush 0 0 7000 Home-Cinema.local TXT, cache flush PTR _companion-link._tcp.local PTR Home Cinema._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 Home-Cinema.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 Home Cinema._sleep-proxy._udp.local SRV, cache flush 0 0 49426 Home-Cinema.local AAAA, cache flush fe80::1893:e6cd:b4da:e037 A, cache flush 192.168.1.241 NSEC, cache flush Home Cinema._airplay._tcp.local NSEC, cache flush 466C1B3E520C@Home Cinema._raop._tcp.local NSEC, cache flush Home Cinema._companion-link._tcp.local NSEC, cache flush 70-35-60-63.1 Home Cinema._sleep-proxy._udp.local NSEC, cache flush Home-Cinema.local OPT"
"2372","56.025269","192.168.1.118","192.168.1.255","UDP","594","59458  >  3490 Len=552"
"2373","56.026566","192.168.1.152","192.168.1.255","BROWSER","216","Get Backup List Request"
"2374","56.026567","192.168.1.152","192.168.1.255","NBNS","110","Release NB MAC-3B102E<00>"
"2375","56.054779","208.103.161.1","192.168.0.122","TLSv1.2","91","Application Data"
"2376","56.055325","192.168.0.122","208.103.161.1","TCP","66","53089  >  443 [ACK] Seq=175 Ack=859 Win=2048 Len=0 TSval=530028945 TSecr=3278807011"
"2377","56.057788","192.168.0.122","208.103.161.1","TLSv1.2","95","Application Data"
"2378","56.067542","208.103.161.1","192.168.0.122","TCP","66","443  >  53089 [ACK] Seq=859 Ack=204 Win=18 Len=0 TSval=3278807023 TSecr=530028948"
"2379","56.116158","192.168.1.126","192.168.1.255","BROWSER","216","Get Backup List Request"
"2380","56.116159","192.168.0.41","192.168.1.255","NBNS","110","Release NB MACBOOK-PRO-2<00>"
"2381","56.220074","192.168.1.92","192.168.1.255","UDP","82","55224  >  1947 Len=40"
"2382","56.220075","192.168.1.92","255.255.255.255","UDP","82","55225  >  1947 Len=40"
"2383","56.321205","fe80::ce4:6d70:ecca:5339","ff02::fb","MDNS","242","Standard query response 0x0000 PTR, cache flush Guru.local PTR, cache flush Guru.local NSEC, cache flush 233.0.168.192.in-addr.arpa NSEC, cache flush 9.3.3.5.A.C.C.E.0.7.D.6.4.E.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"2384","56.335663","172.64.148.235","192.168.0.122","TLSv1.2","90","Application Data"
"2385","56.335819","192.168.0.122","172.64.148.235","TCP","66","53457  >  443 [ACK] Seq=148 Ack=158 Win=2047 Len=0 TSval=3143279514 TSecr=3485726619"
"2386","56.336034","192.168.0.122","172.64.148.235","TLSv1.2","94","Application Data"
"2387","56.347361","172.64.148.235","192.168.0.122","TCP","66","443  >  53457 [ACK] Seq=158 Ack=176 Win=18 Len=0 TSval=3485726629 TSecr=3143279514"
"2388","56.425113","HewlettPacka_c9:e3:fc","Broadcast","0x8ffd","376","Ethernet II"
"2389","56.425114","HewlettPacka_c9:e3:fc","Broadcast","0x8ffd","155","Ethernet II"
"2390","56.430590","fe80::b3:acfa:f7a6:8c9d","ff02::fb","MDNS","471","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _remotepairing-manual-pairing._tcp.local, ""QU"" question PTR _remotepairing._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _apple-mobdev._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR 9648085d._sub._apple-mobdev2._tcp.local, ""QU"" question PTR _apple-pairable._tcp.local, ""QU"" question"
"2391","56.431897","fe80::b3:acfa:f7a6:8c9d","ff02::fb","MDNS","334","Standard query response 0x0000 TXT PTR, cache flush Amritanshus-MacBook-Pro.local PTR, cache flush Amritanshus-MacBook-Pro.local NSEC, cache flush D.9.C.8.6.A.7.F.A.F.C.A.3.B.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 106.1.168.192.in-addr.arpa"
"2392","56.431898","192.168.1.106","192.168.1.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"2393","56.435282","fe80::1c58:244b:28d5:a160","ff02::fb","MDNS","709","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question TXT 2E520D16BDDC@Ashish�\200\231s MacBook Pro._airplay-p2p._tcp.local, ""QM"" question TXT 12DD1745D83E@Ishan�\200\231s MacBook Pro Work._airplay-p2p._tcp.local, ""QM"" question TXT 4644B2BEF258@Parth�\200\231s._airplay-p2p._tcp.local, ""QM"" question TXT Parth�\200\231s._airplay._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question TXT Praleed - MacBook Pro._airplay._tcp.local, ""QM"" question TXT 6669890F80C7@Praleed - MacBook Pro._airplay-p2p._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question TXT 22EA4268ACA2@Entertainment Room._airplay-p2p._tcp.local, ""QM"" question TXT 2699707A1502@Sunayana�\200\231s MacBook Pro._airplay-p2p._tcp.local, ""QM"" question TXT DABFA68F8380@Samarth�\200\231s MacBook Pro._airplay-p2p._tcp.local, ""QM"" question TXT 02638270CE42@Prince._airplay-p2p._tcp.local, ""QM"" question TXT 22ED249094D9@Rohit�\200\231s MacBook Pro._airplay-p2p._tcp.local, ""QM"" question"
"2394","56.440000","fe80::1c58:244b:28d5:a160","ff02::fb","MDNS","1474","Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question PTR 1E3D6BF8E5D6@praveen�\200\231s MacBook Pro._raop._tcp.local PTR 22541E368433@Isham.�\200\231s MacBook Pro._raop._tcp.local PTR D65B20BD3B6C@MacBook Pro (2)._raop._tcp.local PTR EE3D0D0FF2B3@Uday�\200\231s MacBook Pro._raop._tcp.local PTR 2ED4F4E007E0@Rajashekhar._raop._tcp.local PTR 5E74053C412B@Prafulla�\200\231s MacBook Pro._raop._tcp.local PTR 26BB00191289@Avinash�\200\231s MacBook Pro._raop._tcp.local PTR 825C118E92DF@Vinnie's Macbook Pro._raop._tcp.local PTR 361E4BF052D9@ARUN S._raop._tcp.local PTR E25A2917D384@Ram�\200\231s MacBook Pro._raop._tcp.local PTR 6A37D6A47B32@Aryan�\200\231s MacBook Pro._raop._tcp.local PTR 12DD1745D83E@Ishan�\200\231s MacBook Pro Work._raop._tcp.local PTR 8E39A4EAB6A7@Prashansa�\200\231s MacBook Pro._raop._tcp.local PTR A273B0FCDD7F@MacBook Pro (3)._raop._tcp.local PTR 2699707A1502@Sunayana�\200\231s MacBook Pro._raop._tcp.local PTR 22EA4268ACA2@Entertainment Room._raop._tcp.local PTR A20640907C75@Guru's Mac._raop._tcp.local PTR 02638270CE42@Prince._raop._tcp.local PTR E22E468A4D30@Trupthi�\200\231s MacBook Pro._raop._tcp.local PTR A20CD3B5647B@Shalaka's Mac._raop._tcp.local PTR B205BE665DFC@Anurag�\200\231s MacBook Pro._raop._tcp.local PTR A6F658FA7858@Aniket�\200\231s MacBook Pro._raop._tcp.local PTR DABFA68F8380@Samarth�\200\231s MacBook Pro._raop._tcp.local PTR 2EEE9C29EBC2@Sabyasachi�\200\231s MacBook Pro._raop._tcp.local PTR 26D967C428D8@Sidhesh�\200\231s MacBook Pro._raop._tcp.local PTR F68B0E32CC9B@Abhinav�\200\231s MacBook Pro (2)._raop._tcp.local PTR 22ED249094D9@Rohit�\200\231s MacBook Pro._raop._tcp.local PTR A2AE51E0AA9C@Arushi's MacBook._raop._tcp.local PTR 4A94A31441BF@Ritesh�\200\231s MacBook Pro._raop._tcp.local"
"2395","56.442362","fe80::1c58:244b:28d5:a160","ff02::fb","MDNS","607","Standard query 0x0000 PTR FE1A82190F4A@Mobius�\200\231s MacBook Pro._raop._tcp.local PTR 5A29F62E8200@Radhika�\200\231s MacBook Pro (2)._raop._tcp.local PTR B6862F7C09D1@Akshat�\200\231s MacBook Pro._raop._tcp.local PTR 46FFA9CEA41E@MacBook Pro (5)._raop._tcp.local PTR 1A70796CB06A@Sasank�\200\231s MacBook Pro._raop._tcp.local PTR 864AF6D67E10@Rishab�\200\231s MacBook Pro._raop._tcp.local PTR 52DA62A9A61B@Manish's MacBook Pro._raop._tcp.local PTR 6A40D1C82838@Arul�\200\231s MacBook Pro._raop._tcp.local PTR 5AA0320347E3@Xlib._raop._tcp.local PTR 06C1044AFEE3@Mohammed�\200\231s MacBook Pro._raop._tcp.local PTR 466C1B3E520C@Home Cinema._raop._tcp.local"
"2396","56.446807","fe80::1c58:244b:28d5:a160","ff02::fb","MDNS","1474","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR praveen�\200\231s MacBook Pro._airplay._tcp.local PTR Isham.�\200\231s MacBook Pro._airplay._tcp.local PTR MacBook Pro (2)._airplay._tcp.local PTR Uday�\200\231s MacBook Pro._airplay._tcp.local PTR Rajashekhar._airplay._tcp.local PTR Prafulla�\200\231s MacBook Pro._airplay._tcp.local PTR Avinash�\200\231s MacBook Pro._airplay._tcp.local PTR Vinnie's Macbook Pro._airplay._tcp.local PTR ARUN S._airplay._tcp.local PTR Ram�\200\231s MacBook Pro._airplay._tcp.local PTR Aryan�\200\231s MacBook Pro._airplay._tcp.local PTR Ishan�\200\231s MacBook Pro Work._airplay._tcp.local PTR Prashansa�\200\231s MacBook Pro._airplay._tcp.local PTR MacBook Pro (3)._airplay._tcp.local PTR Sunayana�\200\231s MacBook Pro._airplay._tcp.local PTR Entertainment Room._airplay._tcp.local PTR Guru's Mac._airplay._tcp.local PTR Prince._airplay._tcp.local PTR Trupthi�\200\231s MacBook Pro._airplay._tcp.local PTR Shalaka's Mac._airplay._tcp.local PTR Anurag�\200\231s MacBook Pro._airplay._tcp.local PTR Aniket�\200\231s MacBook Pro._airplay._tcp.local PTR Samarth�\200\231s MacBook Pro._airplay._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._airplay._tcp.local PTR Sidhesh�\200\231s MacBook Pro._airplay._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._airplay._tcp.local PTR Rohit�\200\231s MacBook Pro._airplay._tcp.local PTR Arushi's MacBook._airplay._tcp.local PTR Ritesh�\200\231s MacBook Pro._airplay._tcp.local PTR Mobius�\200\231s MacBook Pro._airplay._tcp.local PTR Radhika�\200\231s MacBook Pro (2)._airplay._tcp.local PTR Akshat�\200\231s MacBook Pro._airplay._tcp.local PTR MacBook Pro (5)._airplay._tcp.local PTR Sasank�\200\231s MacBook Pro._airplay._tcp.local PTR Rishab�\200\231s MacBook Pro._airplay._tcp.local PTR Manish's MacBook Pro._airplay._tcp.local PTR Arul�\200\231s MacBook Pro._airplay._tcp.local PTR Xlib._airplay._tcp.local PTR Mohammed�\200\231s MacBook Pro._airplay._tcp.local PTR Home Cinema._airplay._tcp.local"
"2397","56.446808","06:37:76:7b:76:8b","Broadcast","ARP","42","Who has 192.168.1.106? Tell 192.168.0.117"
"2398","56.448368","AdityaInfote_2b:60:ae","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.247"
"2399","56.528418","fe80::b8f6:685a:5bd2:ea03","ff02::fb","MDNS","268","Standard query response 0x0000 PTR datascience-mini's remote desktop on flam._rfb._tcp.local TXT, cache flush SRV, cache flush 0 0 5900 flam.local AAAA, cache flush fe80::b8f6:685a:5bd2:ea03 PTR FLAM._smb._tcp.local TXT, cache flush SRV, cache flush 0 0 445 flam.local"
"2400","56.628032","fe80::ce4:6d70:ecca:5339","ff02::fb","MDNS","187","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question SRV Radhika�\200\231s MacBook Pro (2)._appsvcprepair._tcp.local, ""QU"" question TXT Radhika�\200\231s MacBook Pro (2)._appsvcprepair._tcp.local, ""QU"" question PTR Home Cinema._companion-link._tcp.local"
"2401","56.629827","fe80::1ca0:9d8e:36e4:76cb","ff02::fb","MDNS","225","Standard query response 0x0000 PTR Prashansa�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"2402","56.730488","fe80::845:3b34:395a:a6e0","ff02::fb","MDNS","190","Standard query response 0x0000 PTR Entertainment Room._companion-link._tcp.local TXT"
"2403","56.730490","fe80::cd9:674d:277c:f661","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR Xlib._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local"
"2404","56.733428","fe80::b3:acfa:f7a6:8c9d","ff02::fb","MDNS","672","Standard query 0x0000 ANY Amritanshu�\200\231s MacBook Pro._eppc._tcp.local, ""QU"" question ANY Amritanshu�\200\231s MacBook Pro._rfb._tcp.local, ""QU"" question ANY Amritanshu�\200\231s MacBook Pro._ssh._tcp.local, ""QU"" question ANY Amritanshu�\200\231s MacBook Pro._sftp-ssh._tcp.local, ""QU"" question ANY Amritanshu�\200\231s MacBook Pro._airplay._tcp.local, ""QU"" question ANY 86FB3D83E711@Amritanshu�\200\231s MacBook Pro._raop._tcp.local, ""QU"" question ANY Amritanshu�\200\231s MacBook Pro._net-assistant._udp.local, ""QU"" question ANY Amritanshu�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question ANY Amritanshus-MacBook-Pro.local, ""QU"" question SRV 0 0 3031 Amritanshus-MacBook-Pro.local SRV 0 0 5900 Amritanshus-MacBook-Pro.local SRV 0 0 22 Amritanshus-MacBook-Pro.local SRV 0 0 22 Amritanshus-MacBook-Pro.local SRV 0 0 7000 Amritanshus-MacBook-Pro.local SRV 0 0 7000 Amritanshus-MacBook-Pro.local SRV 0 0 3283 Amritanshus-MacBook-Pro.local SRV 0 0 57047 Amritanshus-MacBook-Pro.local AAAA fe80::b3:acfa:f7a6:8c9d A 192.168.1.106"
"2405","56.733431","fe80::1407:778d:9cf6:4deb","ff02::fb","MDNS","223","Standard query response 0x0000 PTR Sunayana�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"2406","56.735118","fe80::8f5:2229:f3bc:8da7","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR Xlib._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local"
"2407","56.735119","fe80::18d6:3c50:8a42:2415","ff02::fb","MDNS","215","Standard query response 0x0000 PTR nikk�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"2408","56.834776","fe80::807:4ed:8d3a:eaa8","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR Xlib._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local"
"2409","56.839611","fe80::439:41e9:aaa5:dfa3","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR Xlib._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local"
"2410","56.839613","fe80::ce4:6d70:ecca:5339","ff02::fb","MDNS","210","Standard query 0x0000 ANY 7791B230-1F97-4244-B1FD-BF2CA255B028._asquic._udp.local, ""QU"" question ANY Guru.local, ""QU"" question SRV 0 0 58001 Guru.local A 192.168.0.233 AAAA fe80::ce4:6d70:ecca:5339"
"2411","56.841556","fe80::14c7:e835:b8df:3d64","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR Xlib._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local"
"2412","56.934766","fe80::b3:acfa:f7a6:8c9d","ff02::fb","MDNS","159","Standard query 0x0000 TXT Prashansa�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT nikk�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question"
"2413","56.936786","fe80::ce4:6d70:ecca:5339","ff02::fb","MDNS","678","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Home Cinema._companion-link._tcp.local PTR ARUN S._companion-link._tcp.local PTR Prashansa�\200\231s MacBook Pro._companion-link._tcp.local PTR Entertainment Room._companion-link._tcp.local PTR Sunayana�\200\231s MacBook Pro._companion-link._tcp.local PTR nikk�\200\231s MacBook Pro._companion-link._tcp.local PTR Ram�\200\231s MacBook Pro._companion-link._tcp.local PTR praveen�\200\231s MacBook Pro._companion-link._tcp.local PTR Vinnie's Macbook Pro._companion-link._tcp.local PTR Samarth�\200\231s MacBook Pro._companion-link._tcp.local PTR Mohammed�\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro (2)._companion-link._tcp.local PTR Monisha�\200\231s MacBook Pro._companion-link._tcp.local PTR Guru's Mac._companion-link._tcp.local PTR Shalaka's Mac._companion-link._tcp.local PTR Manish's MacBook Pro._companion-link._tcp.local PTR Trupthi�\200\231s MacBook Pro._companion-link._tcp.local"
"2414","56.938440","fe80::1096:bd21:f663:cc03","ff02::fb","MDNS","554","Standard query response 0x0000 TXT PTR MacBook Pro (5)._companion-link._tcp.local TXT, cache flush SRV, cache flush 0 0 7000 MacBook-Pro-6.local AAAA, cache flush fe80::1096:bd21:f663:cc03 A, cache flush 192.168.1.148 NSEC, cache flush 46FFA9CEA41E@MacBook Pro (5)._raop._tcp.local NSEC, cache flush MacBook-Pro-6.local"
"2415","56.940524","fe80::b3:acfa:f7a6:8c9d","ff02::fb","MDNS","672","Standard query 0x0000 ANY Amritanshu�\200\231s MacBook Pro._eppc._tcp.local, ""QM"" question ANY Amritanshu�\200\231s MacBook Pro._rfb._tcp.local, ""QM"" question ANY Amritanshu�\200\231s MacBook Pro._ssh._tcp.local, ""QM"" question ANY Amritanshu�\200\231s MacBook Pro._sftp-ssh._tcp.local, ""QM"" question ANY Amritanshu�\200\231s MacBook Pro._airplay._tcp.local, ""QM"" question ANY 86FB3D83E711@Amritanshu�\200\231s MacBook Pro._raop._tcp.local, ""QM"" question ANY Amritanshu�\200\231s MacBook Pro._net-assistant._udp.local, ""QM"" question ANY Amritanshu�\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question ANY Amritanshus-MacBook-Pro.local, ""QM"" question SRV 0 0 3031 Amritanshus-MacBook-Pro.local SRV 0 0 5900 Amritanshus-MacBook-Pro.local SRV 0 0 22 Amritanshus-MacBook-Pro.local SRV 0 0 22 Amritanshus-MacBook-Pro.local SRV 0 0 7000 Amritanshus-MacBook-Pro.local SRV 0 0 7000 Amritanshus-MacBook-Pro.local SRV 0 0 3283 Amritanshus-MacBook-Pro.local SRV 0 0 57047 Amritanshus-MacBook-Pro.local AAAA fe80::b3:acfa:f7a6:8c9d A 192.168.1.106"
